freiburg2_xyz
image      depth      pose
3091 1311867281.117112    1311867281.107490    1311867281.1172
3092 1311867281.149430    1311867281.145152    1311867281.1505
3093 1311867281.185052    1311867281.178669    1311867281.1838
3094 1311867281.217252    1311867281.208330    1311867281.2172
3095 1311867281.250106    1311867281.245795    1311867281.2505
3096 1311867281.285102    1311867281.275440    1311867281.2838
3097 1311867281.317215    1311867281.307299    1311867281.3172
3098 1311867281.349217    1311867281.346510    1311867281.3505
3099 1311867281.385101    1311867281.375153    1311867281.3838
3100 1311867281.417074    1311867281.408070    1311867281.4172
3101 1311867281.449183    1311867281.443411    1311867281.4505
3102 1311867281.485107    1311867281.475372    1311867281.4838
3103 1311867281.517167    1311867281.510197    1311867281.5172
3104 1311867281.549207    1311867281.543566    1311867281.5505
3105 1311867281.585193    1311867281.575475    1311867281.5838
3106 1311867281.617286    1311867281.611119    1311867281.6172
3107 1311867281.649274    1311867281.643561    1311867281.6505
3108 1311867281.685142    1311867281.675512    1311867281.6838
3109 1311867281.717170    1311867281.708919    1311867281.7172
3110 1311867281.749309    1311867281.745224    1311867281.7505
3111 1311867281.785115    1311867281.775529    1311867281.7839
3112 1311867281.817105    1311867281.807558    1311867281.8172
3113 1311867281.849170    1311867281.844782    1311867281.8505
3114 1311867281.885079    1311867281.875666    1311867281.8839
3115 1311867281.917153    1311867281.907723    1311867281.9172
3116 1311867281.949198    1311867281.944487    1311867281.9505
3117 1311867281.985074    1311867281.978540    1311867281.9838
3118 1311867282.017320    1311867282.009812    1311867282.0172
3119 1311867282.049154    1311867282.043680    1311867282.0505
3120 1311867282.085212    1311867282.075547    1311867282.0839
3121 1311867282.117596    1311867282.107791    1311867282.1172
3122 1311867282.154864    1311867282.146414    1311867282.1539
3123 1311867282.188493    1311867282.179748    1311867282.1872
3124 1311867282.219908    1311867282.213633    1311867282.2206
3125 1311867282.253156    1311867282.245317    1311867282.2539
3126 1311867282.288070    1311867282.284410    1311867282.2872
3127 1311867282.322429    1311867282.318730    1311867282.3239
3128 1311867282.390746    1311867282.383713    1311867282.3906
3129 1311867282.449215    1311867282.443704    1311867282.4506
3130 1311867282.485251    1311867282.475457    1311867282.4839
3131 1311867282.517375    1311867282.512856    1311867282.5173
3132 1311867282.549242    1311867282.543540    1311867282.5505
3133 1311867282.585190    1311867282.575564    1311867282.5839
3134 1311867282.617188    1311867282.611290    1311867282.6172
3135 1311867282.649230    1311867282.643726    1311867282.6506
3136 1311867282.685172    1311867282.676659    1311867282.6839
3137 1311867282.717391    1311867282.714725    1311867282.7172
3138 1311867282.749855    1311867282.746252    1311867282.7507
3139 1311867282.785198    1311867282.775429    1311867282.7840
3140 1311867282.817434    1311867282.811635    1311867282.8172
3141 1311867282.849193    1311867282.847537    1311867282.8506
3142 1311867282.885734    1311867282.875791    1311867282.8872
3143 1311867282.917314    1311867282.911463    1311867282.9173
3144 1311867282.950235    1311867282.945648    1311867282.9506
3145 1311867282.985476    1311867282.981189    1311867282.9839
3146 1311867283.017555    1311867283.011488    1311867283.0173
3147 1311867283.049392    1311867283.046246    1311867283.0505
3148 1311867283.085258    1311867283.075293    1311867283.0839
3149 1311867283.117441    1311867283.111688    1311867283.1173
3150 1311867283.149532    1311867283.143551    1311867283.1506
3151 1311867283.185409    1311867283.178822    1311867283.1839
3152 1311867283.217286    1311867283.215827    1311867283.2174
3153 1311867283.249357    1311867283.244175    1311867283.2506
3154 1311867283.285375    1311867283.277684    1311867283.2839
3155 1311867283.317623    1311867283.313466    1311867283.3172
3156 1311867283.349796    1311867283.349803    1311867283.3506
3157 1311867283.385222    1311867283.378247    1311867283.3839
3158 1311867283.417308    1311867283.411527    1311867283.4173
3159 1311867283.449265    1311867283.446462    1311867283.4506
3160 1311867283.485337    1311867283.483432    1311867283.4840
3161 1311867283.517216    1311867283.515474    1311867283.5174
3162 1311867283.549561    1311867283.543357    1311867283.5506
3163 1311867283.585388    1311867283.580230    1311867283.5839
3164 1311867283.617318    1311867283.611350    1311867283.6173
3165 1311867283.649382    1311867283.643515    1311867283.6506
3166 1311867283.685288    1311867283.682435    1311867283.6839
3167 1311867283.717915    1311867283.712030    1311867283.7173
3168 1311867283.749208    1311867283.747805    1311867283.7506
3169 1311867283.785317    1311867283.781469    1311867283.7840
3170 1311867283.817413    1311867283.811886    1311867283.8173
3171 1311867283.849452    1311867283.844653    1311867283.8506
3172 1311867283.885346    1311867283.882707    1311867283.8840
3173 1311867283.917540    1311867283.916866    1311867283.9173
3174 1311867283.949890    1311867283.945388    1311867283.9506
3175 1311867283.985663    1311867283.983650    1311867283.9873
3176 1311867284.017300    1311867284.015752    1311867284.0173
3177 1311867284.049779    1311867284.043327    1311867284.0506
3178 1311867284.085373    1311867284.082619    1311867284.0840
3179 1311867284.117504    1311867284.111840    1311867284.1173
3180 1311867284.149411    1311867284.145447    1311867284.1506
3181 1311867284.187489    1311867284.182905    1311867284.1873
3182 1311867284.249431    1311867284.245100    1311867284.2506
3183 1311867284.285316    1311867284.282897    1311867284.2840
3184 1311867284.317835    1311867284.312841    1311867284.3173
3185 1311867284.349424    1311867284.343838    1311867284.3506
3186 1311867284.385433    1311867284.379601    1311867284.3840
3187 1311867284.417580    1311867284.416106    1311867284.4173
3188 1311867284.449514    1311867284.443699    1311867284.4506
3189 1311867284.485419    1311867284.482748    1311867284.4839
3190 1311867284.517730    1311867284.514261    1311867284.5174
3191 1311867284.549454    1311867284.544207    1311867284.5507
3192 1311867284.585418    1311867284.582664    1311867284.5839
3193 1311867284.617494    1311867284.612546    1311867284.6174
3194 1311867284.649523    1311867284.643869    1311867284.6507
3195 1311867284.685378    1311867284.679455    1311867284.6840
3196 1311867284.717486    1311867284.714820    1311867284.7173
3197 1311867284.749751    1311867284.749866    1311867284.7506
3198 1311867284.785409    1311867284.783227    1311867284.7840
3199 1311867284.818692    1311867284.813016    1311867284.8174
3200 1311867284.885385    1311867284.882004    1311867284.8840
3201 1311867284.917461    1311867284.913002    1311867284.9174
3202 1311867284.949247    1311867284.948813    1311867284.9506
3203 1311867284.985258    1311867284.981655    1311867284.9840
3204 1311867285.017539    1311867285.011727    1311867285.0173
3205 1311867285.049368    1311867285.047501    1311867285.0506
3206 1311867285.085326    1311867285.082783    1311867285.0838
3207 1311867285.117712    1311867285.113140    1311867285.1173
3208 1311867285.150212    1311867285.150275    1311867285.1507
3209 1311867285.185580    1311867285.180224    1311867285.1840
3210 1311867285.218761    1311867285.212983    1311867285.2173
3211 1311867285.285362    1311867285.282035    1311867285.2840
3212 1311867285.317503    1311867285.311875    1311867285.3174
3213 1311867285.349345    1311867285.349228    1311867285.3507
3214 1311867285.385541    1311867285.380239    1311867285.3840
3215 1311867285.417581    1311867285.411467    1311867285.4174
3216 1311867285.449284    1311867285.448322    1311867285.4507
3217 1311867285.485380    1311867285.479973    1311867285.4840
3218 1311867285.517648    1311867285.512012    1311867285.5173
3219 1311867285.549451    1311867285.549459    1311867285.5507
3220 1311867285.585574    1311867285.580140    1311867285.5840
3221 1311867285.617551    1311867285.612426    1311867285.6174
3222 1311867285.649403    1311867285.648790    1311867285.6507
3223 1311867285.685653    1311867285.680842    1311867285.6840
3224 1311867285.717719    1311867285.713476    1311867285.7174
3225 1311867285.749708    1311867285.749738    1311867285.7507
3226 1311867285.785478    1311867285.779481    1311867285.7840
3227 1311867285.817971    1311867285.814467    1311867285.8173
3228 1311867285.849628    1311867285.849623    1311867285.8507
3229 1311867285.885286    1311867285.879509    1311867285.8840
3230 1311867285.918737    1311867285.911572    1311867285.9173
3231 1311867285.985836    1311867285.980474    1311867285.9874
3232 1311867286.018456    1311867286.018470    1311867286.0174
3233 1311867286.085402    1311867286.079452    1311867286.0840
3234 1311867286.124098    1311867286.115849    1311867286.1241
3235 1311867286.185759    1311867286.179991    1311867286.1874
3236 1311867286.217983    1311867286.216056    1311867286.2174
3237 1311867286.252521    1311867286.251559    1311867286.2515
3238 1311867286.286163    1311867286.283292    1311867286.2874
3239 1311867286.320349    1311867286.320352    1311867286.3208
3240 1311867286.352378    1311867286.352432    1311867286.3507
3241 1311867286.385563    1311867286.384776    1311867286.3841
3242 1311867286.417777    1311867286.415744    1311867286.4193
3243 1311867286.449420    1311867286.447630    1311867286.4508
3244 1311867286.485571    1311867286.479573    1311867286.4841
3245 1311867286.519022    1311867286.519037    1311867286.5174
3246 1311867286.551199    1311867286.551216    1311867286.5507
3247 1311867286.585520    1311867286.583881    1311867286.5841
3248 1311867286.619073    1311867286.619082    1311867286.6207
3249 1311867286.685643    1311867286.679768    1311867286.6841
3250 1311867286.717616    1311867286.715446    1311867286.7174
3251 1311867286.749549    1311867286.747761    1311867286.7507
3252 1311867286.785646    1311867286.780410    1311867286.7841
3253 1311867286.817626    1311867286.815445    1311867286.8174
3254 1311867286.853582    1311867286.849774    1311867286.8540
3255 1311867286.886815    1311867286.879639    1311867286.8874
3256 1311867286.954361    1311867286.947955    1311867286.9541
3257 1311867287.017431    1311867287.016126    1311867287.0174
3258 1311867287.054702    1311867287.047992    1311867287.0541
3259 1311867287.117817    1311867287.117822    1311867287.1174
3260 1311867287.153705    1311867287.149599    1311867287.1542
3261 1311867287.187445    1311867287.184349    1311867287.1874
3262 1311867287.253668    1311867287.247482    1311867287.2541
3263 1311867287.287011    1311867287.287022    1311867287.2874
3264 1311867287.354094    1311867287.349484    1311867287.3541
3265 1311867287.385542    1311867287.385554    1311867287.3844
3266 1311867287.417576    1311867287.416759    1311867287.4175
3267 1311867287.453529    1311867287.447562    1311867287.4541
3268 1311867287.486720    1311867287.486731    1311867287.4874
3269 1311867287.553487    1311867287.550817    1311867287.5540
3270 1311867287.586854    1311867287.586952    1311867287.5875
3271 1311867287.653916    1311867287.647862    1311867287.6541
3272 1311867287.687566    1311867287.684357    1311867287.6875
3273 1311867287.755391    1311867287.749794    1311867287.7541
3274 1311867287.787243    1311867287.785349    1311867287.7875
3275 1311867287.826010    1311867287.818614    1311867287.8275
3276 1311867287.893111    1311867287.884625    1311867287.8942
3277 1311867287.953561    1311867287.948611    1311867287.9542
3278 1311867287.986839    1311867287.986852    1311867287.9875
3279 1311867288.053639    1311867288.048741    1311867288.0541
3280 1311867288.085418    1311867288.084402    1311867288.0842
3281 1311867288.117594    1311867288.116353    1311867288.1175
3282 1311867288.154082    1311867288.148478    1311867288.1541
3283 1311867288.185455    1311867288.184693    1311867288.1842
3284 1311867288.217534    1311867288.217329    1311867288.2175
3285 1311867288.253581    1311867288.249817    1311867288.2541
3286 1311867288.285472    1311867288.284842    1311867288.2842
3287 1311867288.317583    1311867288.315892    1311867288.3175
3288 1311867288.353521    1311867288.349200    1311867288.3542
